hour,minute,weekday,foreground,activity,screen_active,call_active,music_active,ring_mode,location,class
8,4,3,0,1,0,0,0,1,2,3
8,4,3,0,1,0,0,0,1,2,3
8,4,3,0,1,0,0,0,1,2,3
8,4,3,0,1,0,0,0,1,2,3
8,5,3,0,1,0,0,0,1,2,3
8,5,3,0,1,0,0,0,1,2,3
8,5,3,0,1,0,0,0,1,2,3
8,5,3,0,2,0,0,0,1,2,3
8,5,3,0,2,0,0,0,1,2,3
8,5,3,0,2,0,0,0,1,2,3
8,6,3,0,1,0,0,0,1,2,3
8,6,3,0,1,0,0,0,1,2,3
8,6,3,0,1,0,0,0,1,2,3
8,6,3,0,1,0,0,0,1,2,3
8,6,3,0,1,0,0,0,1,2,3
8,6,3,0,1,0,0,0,1,2,3
8,7,3,0,2,0,0,0,1,2,3
8,7,3,0,2,0,0,0,1,2,3
8,7,3,0,2,0,0,0,1,2,3
8,7,3,0,1,0,0,0,1,2,3
8,7,3,0,1,0,0,0,1,2,3
8,7,3,0,1,0,0,0,1,2,3
8,8,3,0,2,0,0,0,1,2,3
8,8,3,0,2,0,0,0,1,2,3
8,8,3,0,2,0,0,0,1,2,3
8,8,3,0,1,0,0,0,1,2,3
8,8,3,0,1,0,0,0,1,2,3
8,8,3,0,1,0,0,0,1,2,3
8,9,3,0,1,0,0,0,1,2,3
8,9,3,0,1,0,0,0,1,2,3
8,9,3,0,1,0,0,0,1,2,3
8,9,3,0,1,0,0,0,1,2,3
8,9,3,0,1,0,0,0,1,2,3
8,9,3,0,1,0,0,0,1,2,3
8,10,3,0,1,0,0,0,1,2,3
8,10,3,0,1,0,0,0,1,2,3
8,10,3,0,1,0,0,0,1,2,3
8,10,3,0,1,0,0,0,1,2,3
8,10,3,0,1,0,0,0,1,2,3
8,10,3,0,1,0,0,0,1,2,3
8,11,3,0,1,0,0,0,1,2,3
8,11,3,0,1,0,0,0,1,2,3
8,11,3,0,1,0,0,0,1,2,3
8,11,3,0,2,0,0,0,1,2,3
8,11,3,0,2,0,0,0,1,2,3
8,11,3,0,2,0,0,0,1,2,3
8,12,3,0,1,0,0,0,1,2,3
8,12,3,0,1,0,0,0,1,2,3
8,12,3,0,1,0,0,0,1,2,3
8,12,3,0,2,0,0,0,1,2,3
8,12,3,0,2,0,0,0,1,2,3
8,12,3,0,2,0,0,0,1,2,3
8,13,3,0,1,0,0,0,1,2,3
8,13,3,0,1,0,0,0,1,2,3
8,13,3,0,1,0,0,0,1,2,3
8,13,3,0,1,0,0,0,1,2,3
8,13,3,0,1,0,0,0,1,2,3
8,13,3,0,1,0,0,0,1,2,3
8,14,3,0,1,0,0,0,1,2,3
8,14,3,0,1,0,0,0,1,2,3
8,14,3,0,1,0,0,0,1,2,3
8,14,3,0,2,0,0,0,1,2,3
8,14,3,0,2,0,0,0,1,2,3
8,14,3,0,2,0,0,0,1,2,3
8,15,3,0,1,0,0,0,1,2,3
8,15,3,0,1,0,0,0,1,2,3
8,15,3,0,1,0,0,0,1,2,3
8,15,3,0,1,0,0,0,1,2,3
8,15,3,0,1,0,0,0,1,2,3
8,15,3,0,1,0,0,0,1,2,3
8,16,3,0,1,0,0,0,1,2,3
8,16,3,0,1,0,0,0,1,2,3
8,16,3,0,1,0,0,0,1,2,3
8,16,3,0,1,0,0,0,1,2,3
8,16,3,0,1,0,0,0,1,2,3
8,16,3,0,1,0,0,0,1,2,3
8,17,3,0,1,0,0,0,1,2,3
8,17,3,0,1,0,0,0,1,2,3
8,17,3,0,1,0,0,0,1,2,3
8,17,3,0,1,0,0,0,1,2,3
8,17,3,0,1,0,0,0,1,2,3
8,17,3,0,1,0,0,0,1,2,3
8,18,3,0,1,0,0,0,1,2,3
8,18,3,0,1,0,0,0,1,2,3
8,18,3,0,1,0,0,0,1,2,3
8,18,3,0,2,0,0,0,1,2,3
8,18,3,0,2,0,0,0,1,2,3
8,18,3,0,2,0,0,0,1,2,3
8,19,3,0,1,0,0,0,1,2,3
8,19,3,0,1,0,0,0,1,2,3
8,19,3,0,1,0,0,0,1,2,3
8,19,3,0,1,0,0,0,1,2,3
8,19,3,0,1,0,0,0,1,2,3
8,19,3,0,1,0,0,0,1,2,3
8,20,3,0,2,0,0,0,1,2,3
8,20,3,0,2,0,0,0,1,2,3
8,20,3,0,2,0,0,0,1,2,3
8,20,3,0,1,0,0,0,1,2,3
8,20,3,0,1,0,0,0,1,2,3
8,20,3,0,1,0,0,0,1,2,3
8,21,3,0,1,0,0,0,1,2,3
8,21,3,0,1,0,0,0,1,2,3
8,21,3,0,1,0,0,0,1,2,3
8,21,3,0,1,0,0,0,1,2,3
8,21,3,0,1,0,0,0,1,2,3
8,21,3,0,1,0,0,0,1,2,3
8,22,3,0,2,0,0,0,1,2,3
8,22,3,0,2,0,0,0,1,2,3
8,22,3,0,2,0,0,0,1,2,3
8,22,3,0,1,0,0,0,1,2,3
8,22,3,0,1,0,0,0,1,2,3
8,22,3,0,1,0,0,0,1,2,3
8,23,3,0,1,0,0,0,1,2,3
8,23,3,0,1,0,0,0,1,2,3
8,23,3,0,1,0,0,0,1,2,3
8,23,3,0,1,0,0,0,1,2,3
8,23,3,0,1,0,0,0,1,2,3
8,23,3,0,1,0,0,0,1,2,3
8,24,3,0,2,0,0,0,1,2,3
8,24,3,0,2,0,0,0,1,2,3
8,24,3,0,2,0,0,0,1,2,3
8,24,3,0,1,0,0,0,1,2,3
8,24,3,0,1,0,0,0,1,2,3
8,24,3,0,1,0,0,0,1,2,3
8,25,3,0,1,0,0,0,1,2,3
8,25,3,0,1,0,0,0,1,2,3
8,25,3,0,1,0,0,0,1,2,3
8,25,3,0,1,0,0,0,1,2,3
8,25,3,0,1,0,0,0,1,2,3
8,25,3,0,1,0,0,0,1,2,3
8,26,3,0,2,0,0,0,1,2,3
8,26,3,0,2,0,0,0,1,2,3
8,26,3,0,2,0,0,0,1,2,3
8,26,3,0,2,0,0,0,1,2,3
8,26,3,0,2,0,0,0,1,2,3
8,26,3,0,2,0,0,0,1,2,3
8,27,3,0,1,0,0,0,1,2,3
8,27,3,0,1,0,0,0,1,2,3
8,27,3,0,1,0,0,0,1,2,3
8,27,3,0,1,0,0,0,1,2,3
8,27,3,0,1,0,0,0,1,2,3
8,27,3,0,1,0,0,0,1,2,3
8,28,3,0,1,0,0,0,1,2,3
8,28,3,0,1,0,0,0,1,2,3
8,28,3,0,1,0,0,0,1,2,3
8,28,3,0,1,0,0,0,1,2,3
8,28,3,0,1,0,0,0,1,2,3
8,28,3,0,1,0,0,0,1,2,3
8,29,3,0,1,0,0,0,1,2,3
8,29,3,0,1,0,0,0,1,2,3
8,29,3,0,1,0,0,0,1,2,3
8,29,3,0,1,0,0,0,1,2,3
8,29,3,0,1,0,0,0,1,2,3
8,29,3,0,1,0,0,0,1,2,3
8,30,3,0,2,0,0,0,1,2,3
8,30,3,0,2,0,0,0,1,2,3
8,30,3,0,2,0,0,0,1,2,3
8,30,3,0,1,0,0,0,1,2,3
8,30,3,0,1,0,0,0,1,2,3
8,30,3,0,1,0,0,0,1,2,3
8,31,3,0,1,0,0,0,1,2,3
8,31,3,0,1,0,0,0,1,2,3
8,31,3,0,1,0,0,0,1,2,3
8,31,3,0,1,0,0,0,1,2,3
8,31,3,0,1,0,0,0,1,2,3
8,31,3,0,1,0,0,0,1,2,3
8,32,3,0,2,0,0,0,1,2,3
8,32,3,0,2,0,0,0,1,2,3
8,32,3,0,2,0,0,0,1,2,3
8,32,3,0,1,0,0,0,1,2,3
8,32,3,0,1,0,0,0,1,2,3
8,32,3,0,1,0,0,0,1,2,3
8,33,3,0,1,0,0,0,1,2,3
8,33,3,0,1,0,0,0,1,2,3
8,33,3,0,1,0,0,0,1,2,3
8,33,3,0,1,0,0,0,1,2,3
8,33,3,0,1,0,0,0,1,2,3
8,33,3,0,1,0,0,0,1,2,3
8,34,3,0,1,0,0,0,1,2,3
8,34,3,0,1,0,0,0,1,2,3
8,34,3,0,1,0,0,0,1,2,3
8,34,3,0,1,0,0,0,1,2,3
8,34,3,0,1,0,0,0,1,2,3
8,34,3,0,1,0,0,0,1,2,3
8,35,3,0,1,0,0,0,1,2,3
8,35,3,0,1,0,0,0,1,2,3
8,35,3,0,1,0,0,0,1,2,3
8,35,3,0,1,0,0,0,1,2,3
8,35,3,0,1,0,0,0,1,2,3
8,35,3,0,1,0,0,0,1,2,3
8,36,3,0,2,0,0,0,1,2,3
8,36,3,0,2,0,0,0,1,2,3
8,36,3,0,2,0,0,0,1,2,3
8,36,3,0,2,0,0,0,1,2,3
8,36,3,0,2,0,0,0,1,2,3
8,36,3,0,2,0,0,0,1,2,3
8,37,3,0,1,0,0,0,1,2,3
8,37,3,0,1,0,0,0,1,2,3
8,37,3,0,1,0,0,0,1,2,3
8,37,3,0,1,0,0,0,1,2,3
8,37,3,0,1,0,0,0,1,2,3
8,37,3,0,1,0,0,0,1,2,3
8,38,3,0,1,0,0,0,1,2,3
8,38,3,0,1,0,0,0,1,2,3
8,38,3,0,1,0,0,0,1,2,3
8,38,3,0,2,0,0,0,1,2,3
8,38,3,0,2,0,0,0,1,2,3
8,38,3,0,2,0,0,0,1,2,3
8,39,3,0,1,0,0,0,1,2,3
8,39,3,0,1,0,0,0,1,2,3
8,39,3,0,1,0,0,0,1,2,3
8,39,3,0,1,0,0,0,1,2,3
8,39,3,0,1,0,0,0,1,2,3
8,39,3,0,1,0,0,0,1,2,3
8,40,3,0,1,0,0,0,1,2,3
8,40,3,0,1,0,0,0,1,2,3
8,40,3,0,1,0,0,0,1,2,3
8,40,3,0,1,0,0,0,1,2,3
8,40,3,0,1,0,0,0,1,2,3
8,40,3,0,1,0,0,0,1,2,3
8,41,3,0,1,0,0,0,1,2,3
8,41,3,0,1,0,0,0,1,2,3
8,41,3,0,1,0,0,0,1,2,3
8,41,3,0,1,0,0,0,1,2,3
8,41,3,0,1,0,0,0,1,2,3
8,41,3,0,1,0,0,0,1,2,3
8,42,3,0,1,0,0,0,1,2,3
8,42,3,0,1,0,0,0,1,2,3
8,42,3,0,1,0,0,0,1,2,3
8,42,3,0,1,0,0,0,1,2,3
8,42,3,0,1,0,0,0,1,2,3
8,42,3,0,1,0,0,0,1,2,3
8,43,3,0,1,0,0,0,1,2,3
8,43,3,0,1,0,0,0,1,2,3
8,43,3,0,1,0,0,0,1,2,3
8,43,3,0,1,0,0,0,1,2,3
8,43,3,0,1,0,0,0,1,2,3
8,43,3,0,1,0,0,0,1,2,3
8,44,3,0,2,0,0,0,1,2,3
8,44,3,0,2,0,0,0,1,2,3
8,44,3,0,2,0,0,0,1,2,3
8,44,3,0,1,0,0,0,1,2,3
8,44,3,0,1,0,0,0,1,2,3
8,44,3,0,1,0,0,0,1,2,3
8,45,3,0,1,0,0,0,1,2,3
8,45,3,0,1,0,0,0,1,2,3
8,45,3,0,1,0,0,0,1,2,3
8,45,3,0,2,0,0,0,1,2,3
8,45,3,0,2,0,0,0,1,2,3
8,45,3,0,2,0,0,0,1,2,3
8,46,3,0,2,0,0,0,1,2,3
8,46,3,0,2,0,0,0,1,2,3
8,46,3,0,2,0,0,0,1,2,3
8,46,3,0,1,0,0,0,1,2,3
8,46,3,0,1,0,0,0,1,2,3
8,46,3,0,1,0,0,0,1,2,3
8,47,3,0,1,0,0,0,1,2,3
8,47,3,0,1,0,0,0,1,2,3
8,47,3,0,1,0,0,0,1,2,3
8,47,3,0,1,0,0,0,1,2,3
8,47,3,0,1,0,0,0,1,2,3
8,47,3,0,1,0,0,0,1,2,3
8,48,3,0,2,0,0,0,1,2,3
8,48,3,0,2,0,0,0,1,2,3
8,48,3,0,2,0,0,0,1,2,3
8,48,3,0,1,0,0,0,1,2,3
8,48,3,0,1,0,0,0,1,2,3
8,48,3,0,1,0,0,0,1,2,3
8,49,3,0,1,0,0,0,1,2,3
8,49,3,0,1,0,0,0,1,2,3
8,49,3,0,1,0,0,0,1,2,3
8,49,3,0,1,0,0,0,1,2,3
8,49,3,0,1,0,0,0,1,2,3
8,49,3,0,1,0,0,0,1,2,3
8,50,3,0,1,0,0,0,1,2,3
8,50,3,0,1,0,0,0,1,2,3
8,50,3,0,1,0,0,0,1,2,3
8,50,3,0,1,0,0,0,1,2,3
8,50,3,0,1,0,0,0,1,2,3
8,50,3,0,1,0,0,0,1,2,3
8,51,3,0,1,0,0,0,1,2,3
8,51,3,0,1,0,0,0,1,2,3
8,51,3,0,1,0,0,0,1,2,3
8,51,3,0,1,0,0,0,1,2,3
8,51,3,0,1,0,0,0,1,2,3
8,51,3,0,1,0,0,0,1,2,3
8,52,3,0,1,0,0,0,1,2,3
8,52,3,0,1,0,0,0,1,2,3
8,52,3,0,1,0,0,0,1,2,3
8,52,3,0,1,0,0,0,1,2,3
8,52,3,0,1,0,0,0,1,2,3
8,52,3,0,1,0,0,0,1,2,3
8,53,3,0,1,0,0,0,1,2,3
8,53,3,0,1,0,0,0,1,2,3
8,53,3,0,1,0,0,0,1,2,3
8,53,3,0,1,0,0,0,1,2,3
8,53,3,0,1,0,0,0,1,2,3
8,53,3,0,1,0,0,0,1,2,3
8,54,3,0,1,0,0,0,1,2,3
8,54,3,0,1,0,0,0,1,2,3
8,54,3,0,1,0,0,0,1,2,3
8,54,3,0,1,0,0,0,1,2,3
8,54,3,0,1,0,0,0,1,2,3
8,54,3,0,1,0,0,0,1,2,3
8,55,3,0,1,0,0,0,1,2,3
8,55,3,0,1,0,0,0,1,2,3
8,55,3,0,1,0,0,0,1,2,3
8,55,3,0,1,0,0,0,1,2,3
8,55,3,0,1,0,0,0,1,2,3
8,55,3,0,1,0,0,0,1,2,3
8,56,3,0,1,0,0,0,1,2,3
8,56,3,0,1,0,0,0,1,2,3
8,56,3,0,1,0,0,0,1,2,3
8,56,3,0,1,0,0,0,1,2,3
8,56,3,0,1,0,0,0,1,2,3
8,56,3,0,1,0,0,0,1,2,3
8,57,3,0,1,0,0,0,1,2,3
8,57,3,0,1,0,0,0,1,2,3
8,57,3,0,1,0,0,0,1,2,3
8,57,3,0,1,0,0,0,1,2,3
8,57,3,0,1,0,0,0,1,2,3
8,57,3,0,1,0,0,0,1,2,3
8,58,3,0,1,0,0,0,1,2,3
8,58,3,0,1,0,0,0,1,2,3
8,58,3,0,1,0,0,0,1,2,3
8,58,3,0,1,0,0,0,1,2,3
8,58,3,0,1,0,0,0,1,2,3
8,58,3,0,1,0,0,0,1,2,3
8,59,3,0,1,0,0,0,1,2,3
8,59,3,0,1,0,0,0,1,2,3
8,59,3,0,1,0,0,0,1,2,3
8,59,3,0,1,0,0,0,1,2,3
8,59,3,0,1,0,0,0,1,2,3
8,59,3,0,1,0,0,0,1,2,3
9,0,3,0,1,0,0,0,1,2,3
9,0,3,0,1,0,0,0,1,2,3
9,0,3,0,1,0,0,0,1,2,3
9,0,3,0,1,0,0,0,1,2,3
9,0,3,0,1,0,0,0,1,2,3
9,0,3,0,1,0,0,0,1,2,3
9,1,3,0,2,0,0,0,1,2,3
9,1,3,0,2,0,0,0,1,2,3
9,1,3,0,2,0,0,0,1,2,3
9,1,3,0,1,0,0,0,1,2,3
9,1,3,0,1,0,0,0,1,2,3
9,1,3,0,1,0,0,0,1,2,3
9,2,3,0,1,0,0,0,1,2,3
9,2,3,0,1,0,0,0,1,2,3
9,2,3,0,1,0,0,0,1,2,3
9,2,3,0,1,0,0,0,1,2,3
9,2,3,0,1,0,0,0,1,2,3
9,2,3,0,1,0,0,0,1,2,3
9,3,3,0,1,0,0,0,1,2,3
9,3,3,0,1,0,0,0,1,2,3
9,3,3,0,1,0,0,0,1,2,3
9,3,3,0,1,0,0,0,1,2,3
9,3,3,0,1,0,0,0,1,2,3
9,3,3,0,1,0,0,0,1,2,3
9,4,3,0,2,0,0,0,1,2,3
9,4,3,0,2,0,0,0,1,2,3
9,4,3,0,2,0,0,0,1,2,3
9,4,3,0,1,0,0,0,1,2,3
9,4,3,0,1,0,0,0,1,2,3
9,4,3,0,1,0,0,0,1,2,3
9,5,3,0,1,0,0,0,1,2,3
9,5,3,0,1,0,0,0,1,2,3
9,5,3,0,1,0,0,0,1,2,3
9,5,3,0,1,0,0,0,1,2,3
9,5,3,0,1,0,0,0,1,2,3
9,5,3,0,1,0,0,0,1,2,3
9,6,3,0,2,0,0,0,1,2,3
9,6,3,0,2,0,0,0,1,2,3
9,6,3,0,2,0,0,0,1,2,3
9,6,3,0,1,0,0,0,1,2,3
9,6,3,0,1,0,0,0,1,2,3
9,6,3,0,1,0,0,0,1,2,3
9,7,3,0,1,0,0,0,1,2,3
9,7,3,0,1,0,0,0,1,2,3
9,7,3,0,1,0,0,0,1,2,3
9,7,3,0,1,0,0,0,1,2,3
9,7,3,0,1,0,0,0,1,2,3
9,7,3,0,1,0,0,0,1,2,3
9,8,3,0,1,0,0,0,1,2,3
9,8,3,0,1,0,0,0,1,2,3
9,8,3,0,1,0,0,0,1,2,3
9,8,3,0,1,0,0,0,1,2,3
9,8,3,0,1,0,0,0,1,2,3
9,8,3,0,1,0,0,0,1,2,3
9,9,3,0,2,0,0,0,1,2,3
9,9,3,0,2,0,0,0,1,2,3
9,9,3,0,2,0,0,0,1,2,3
9,9,3,0,2,0,0,0,1,2,3
9,9,3,0,2,0,0,0,1,2,3
9,9,3,0,2,0,0,0,1,2,3
9,10,3,0,1,0,0,0,1,2,3
9,10,3,0,1,0,0,0,1,2,3
9,10,3,0,1,0,0,0,1,2,3
9,10,3,0,2,0,0,0,1,2,3
9,10,3,0,2,0,0,0,1,2,3
9,10,3,0,2,0,0,0,1,2,3
9,11,3,0,1,0,0,0,1,2,3
9,11,3,0,1,0,0,0,1,2,3
9,11,3,0,1,0,0,0,1,2,3
9,11,3,0,1,0,0,0,1,2,3
9,11,3,0,1,0,0,0,1,2,3
9,11,3,0,1,0,0,0,1,2,3
9,12,3,0,1,0,0,0,1,2,3
9,12,3,0,1,0,0,0,1,2,3
9,12,3,0,1,0,0,0,1,2,3
9,12,3,0,1,0,0,0,1,2,3
9,12,3,0,1,0,0,0,1,2,3
9,12,3,0,1,0,0,0,1,2,3
9,13,3,0,1,0,0,0,1,2,3
9,13,3,0,1,0,0,0,1,2,3
9,13,3,0,1,0,0,0,1,2,3
9,13,3,0,2,0,0,0,1,2,3
9,13,3,0,2,0,0,0,1,2,3
9,13,3,0,2,0,0,0,1,2,3
9,14,3,0,2,0,0,0,1,2,3
9,14,3,0,2,0,0,0,1,2,3
9,14,3,0,2,0,0,0,1,2,3
9,14,3,0,1,0,0,0,1,2,3
9,14,3,0,1,0,0,0,1,2,3
9,14,3,0,1,0,0,0,1,2,3
9,15,3,0,1,0,0,0,1,2,3
9,15,3,0,1,0,0,0,1,2,3
9,15,3,0,1,0,0,0,1,2,3
9,15,3,0,1,0,0,0,1,2,3
9,15,3,0,1,0,0,0,1,2,3
9,15,3,0,1,0,0,0,1,2,3
9,16,3,0,1,0,0,0,1,2,3
9,16,3,0,1,0,0,0,1,2,3
9,16,3,0,1,0,0,0,1,2,3
9,16,3,0,1,0,0,0,1,2,3
9,16,3,0,1,0,0,0,1,2,3
9,16,3,0,1,0,0,0,1,2,3
9,17,3,0,1,0,0,0,1,2,3
9,17,3,0,1,0,0,0,1,2,3
9,17,3,0,1,0,0,0,1,2,3
9,17,3,0,1,0,0,0,1,2,3
9,17,3,0,1,0,0,0,1,2,3
9,17,3,0,1,0,0,0,1,2,3
9,18,3,0,2,0,0,0,1,2,3
9,18,3,0,2,0,0,0,1,2,3
9,18,3,0,2,0,0,0,1,2,3
9,18,3,0,1,0,0,0,1,2,3
9,18,3,0,1,0,0,0,1,2,3
9,18,3,0,1,0,0,0,1,2,3
9,19,3,0,1,0,0,0,1,2,3
9,19,3,0,1,0,0,0,1,2,3
9,19,3,0,1,0,0,0,1,2,3
9,19,3,0,2,0,0,0,1,2,3
9,19,3,0,2,0,0,0,1,2,3
9,19,3,0,2,0,0,0,1,2,3
9,20,3,0,1,0,0,0,1,2,3
9,20,3,0,1,0,0,0,1,2,3
9,20,3,0,1,0,0,0,1,2,3
9,20,3,0,1,0,0,0,1,2,3
9,20,3,0,1,0,0,0,1,2,3
9,20,3,0,1,0,0,0,1,2,3
9,21,3,0,2,0,0,0,1,2,3
9,21,3,0,2,0,0,0,1,2,3
9,21,3,0,2,0,0,0,1,2,3
9,21,3,0,1,0,0,0,1,2,3
9,21,3,0,1,0,0,0,1,2,3
9,21,3,0,1,0,0,0,1,2,3
9,22,3,0,1,0,0,0,1,2,3
9,22,3,0,1,0,0,0,1,2,3
9,22,3,0,1,0,0,0,1,2,3
9,22,3,0,1,0,0,0,1,2,3
9,22,3,0,1,0,0,0,1,2,3
9,22,3,0,1,0,0,0,1,2,3
9,23,3,0,1,0,0,0,1,2,3
9,23,3,0,1,0,0,0,1,2,3
9,23,3,0,1,0,0,0,1,2,3
9,23,3,0,1,0,0,0,1,2,3
9,23,3,0,1,0,0,0,1,2,3
9,23,3,0,1,0,0,0,1,2,3
9,24,3,0,1,0,0,0,1,2,3
9,24,3,0,1,0,0,0,1,2,3
9,24,3,0,1,0,0,0,1,2,3
9,24,3,0,1,0,0,0,1,2,3
9,24,3,0,1,0,0,0,1,2,3
9,24,3,0,1,0,0,0,1,2,3
9,25,3,0,1,0,0,0,1,2,3
9,25,3,0,1,0,0,0,1,2,3
9,25,3,0,1,0,0,0,1,2,3
9,25,3,0,1,0,0,0,1,2,3
9,25,3,0,1,0,0,0,1,2,3
9,25,3,0,1,0,0,0,1,2,3
9,26,3,0,1,0,0,0,1,2,3
9,26,3,0,1,0,0,0,1,2,3
9,26,3,0,1,0,0,0,1,2,3
9,26,3,0,1,0,0,0,1,2,3
9,26,3,0,1,0,0,0,1,2,3
9,26,3,0,1,0,0,0,1,2,3
9,27,3,0,1,0,0,0,1,2,3
9,27,3,0,1,0,0,0,1,2,3
9,27,3,0,1,0,0,0,1,2,3
9,27,3,0,1,0,0,0,1,2,3
9,27,3,0,1,0,0,0,1,2,3
9,27,3,0,1,0,0,0,1,2,3
9,28,3,0,1,0,0,0,1,2,3
9,28,3,0,1,0,0,0,1,2,3
9,28,3,0,1,0,0,0,1,2,3
9,28,3,0,2,0,0,0,1,2,3
9,28,3,0,2,0,0,0,1,2,3
9,28,3,0,2,0,0,0,1,2,3
9,29,3,0,1,0,0,0,1,2,3
9,29,3,0,1,0,0,0,1,2,3
9,29,3,0,1,0,0,0,1,2,3
9,29,3,0,1,0,0,0,1,2,3
9,29,3,0,1,0,0,0,1,2,3
9,29,3,0,1,0,0,0,1,2,3
9,30,3,0,1,0,0,0,1,2,3
9,30,3,0,1,0,0,0,1,2,3
9,30,3,0,1,0,0,0,1,2,3
9,30,3,0,2,0,0,0,1,2,3
9,30,3,0,2,0,0,0,1,2,3
9,30,3,0,2,0,0,0,1,2,3
9,31,3,0,1,0,0,0,1,2,3
9,31,3,0,1,0,0,0,1,2,3
9,31,3,0,1,0,0,0,1,2,3
9,31,3,0,2,0,0,0,1,2,3
9,31,3,0,2,0,0,0,1,2,3
9,31,3,0,2,0,0,0,1,2,3
9,32,3,0,1,0,0,0,1,2,3
9,32,3,0,1,0,0,0,1,2,3
9,32,3,0,1,0,0,0,1,2,3
9,32,3,0,1,0,0,0,1,2,3
9,32,3,0,1,0,0,0,1,2,3
9,32,3,0,1,0,0,0,1,2,3
9,33,3,0,1,0,0,0,1,2,3
9,33,3,0,1,0,0,0,1,2,3
9,33,3,0,1,0,0,0,1,2,3
9,33,3,0,1,0,0,0,1,2,3
9,33,3,0,1,0,0,0,1,2,3
9,33,3,0,1,0,0,0,1,2,3
9,34,3,0,1,0,0,0,1,2,3
9,34,3,0,1,0,0,0,1,2,3
9,34,3,0,1,0,0,0,1,2,3
9,34,3,0,1,0,0,0,1,2,3
9,34,3,0,1,0,0,0,1,2,3
9,34,3,0,1,0,0,0,1,2,3
9,35,3,0,1,0,0,0,1,2,3
9,35,3,0,1,0,0,0,1,2,3
9,35,3,0,1,0,0,0,1,2,3
9,35,3,0,1,0,0,0,1,2,3
9,35,3,0,1,0,0,0,1,2,3
9,35,3,0,1,0,0,0,1,2,3
9,36,3,0,1,0,0,0,1,2,3
9,36,3,0,1,0,0,0,1,2,3
9,36,3,0,1,0,0,0,1,2,3
9,36,3,0,2,0,0,0,1,2,3
9,36,3,0,2,0,0,0,1,2,3
9,36,3,0,2,0,0,0,1,2,3
9,37,3,0,1,0,0,0,1,2,3
9,37,3,0,1,0,0,0,1,2,3
9,37,3,0,1,0,0,0,1,2,3
9,37,3,0,1,0,0,0,1,2,3
9,37,3,0,1,0,0,0,1,2,3
9,37,3,0,1,0,0,0,1,2,3
9,38,3,0,1,0,0,0,1,2,3
9,38,3,0,1,0,0,0,1,2,3
9,38,3,0,1,0,0,0,1,2,3
9,38,3,0,2,0,0,0,1,2,3
9,38,3,0,2,0,0,0,1,2,3
9,38,3,0,2,0,0,0,1,2,3
9,39,3,0,1,0,0,0,1,2,3
9,39,3,0,1,0,0,0,1,2,3
9,39,3,0,1,0,0,0,1,2,3
9,39,3,0,1,0,0,0,1,2,3
9,39,3,0,1,0,0,0,1,2,3
9,39,3,0,1,0,0,0,1,2,3
9,40,3,0,1,0,0,0,1,2,3
9,40,3,0,1,0,0,0,1,2,3
9,40,3,0,1,0,0,0,1,2,3
9,40,3,0,1,0,0,0,1,2,3
9,40,3,0,1,0,0,0,1,2,3
9,40,3,0,1,0,0,0,1,2,3
9,41,3,0,1,0,0,0,1,2,3
9,41,3,0,1,0,0,0,1,2,3
9,41,3,0,1,0,0,0,1,2,3
9,41,3,0,1,0,0,0,1,2,3
9,41,3,0,1,0,0,0,1,2,3
9,41,3,0,1,0,0,0,1,2,3
9,42,3,0,1,0,0,0,1,2,3
9,42,3,0,1,0,0,0,1,2,3
9,42,3,0,1,0,0,0,1,2,3
9,42,3,0,1,0,0,0,1,2,3
9,42,3,0,1,0,0,0,1,2,3
9,42,3,0,1,0,0,0,1,2,3
9,43,3,0,1,0,0,0,1,2,3
9,43,3,0,1,0,0,0,1,2,3
9,43,3,0,1,0,0,0,1,2,3
9,43,3,0,1,0,0,0,1,2,3
9,43,3,0,1,0,0,0,1,2,3
9,43,3,0,1,0,0,0,1,2,3
9,44,3,0,1,0,0,0,1,2,3
9,44,3,0,1,0,0,0,1,2,3
9,44,3,0,1,0,0,0,1,2,3
9,44,3,0,1,0,0,0,1,2,3
9,44,3,0,1,0,0,0,1,2,3
9,44,3,0,1,0,0,0,1,2,3
9,45,3,0,1,0,0,0,1,2,3
9,45,3,0,1,0,0,0,1,2,3
9,45,3,0,1,0,0,0,1,2,3
9,45,3,0,1,0,0,0,1,2,3
9,45,3,0,1,0,0,0,1,2,3
9,45,3,0,1,0,0,0,1,2,3
9,46,3,0,1,0,0,0,1,2,3
9,46,3,0,1,0,0,0,1,2,3
9,46,3,0,1,0,0,0,1,2,3
9,46,3,0,1,0,0,0,1,2,3
9,46,3,0,1,0,0,0,1,2,3
9,46,3,0,1,0,0,0,1,2,3
9,47,3,0,1,0,0,0,1,2,3
9,47,3,0,1,0,0,0,1,2,3
9,47,3,0,1,0,0,0,1,2,3
9,47,3,0,1,0,0,0,1,2,3
9,47,3,0,1,0,0,0,1,2,3
9,47,3,0,1,0,0,0,1,2,3
9,48,3,0,2,0,0,0,1,2,3
9,48,3,0,2,0,0,0,1,2,3
9,48,3,0,2,0,0,0,1,2,3
9,48,3,0,1,0,0,0,1,2,3
9,48,3,0,1,0,0,0,1,2,3
9,48,3,0,1,0,0,0,1,2,3
9,49,3,0,1,0,0,0,1,2,3
9,49,3,0,1,0,0,0,1,2,3
9,49,3,0,1,0,0,0,1,2,3
9,49,3,0,1,0,0,0,1,2,3
9,49,3,0,1,0,0,0,1,2,3
9,49,3,0,1,0,0,0,1,2,3
